Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,is_weekend,holiday_flag,school_holiday_flag,year,month,competitor_opened_flag,competitor_impact,base_mean,annual_growth_rate
2022-08-27,Bojnord3,4332542.76,0,medium,203000,5,1,0,0,2022,8,0,1.0,3248160.0,0.0425
2022-08-28,Bojnord3,3911446.83,0,medium,203000,6,1,0,0,2022,8,0,1.0,3248160.0,0.0425
2022-08-29,Bojnord3,2878600.46,0,medium,203000,0,0,0,0,2022,8,0,1.0,3248160.0,0.0425
2022-08-30,Bojnord3,3500642.55,0,medium,203000,1,0,0,0,2022,8,0,1.0,3248160.0,0.0425
2022-08-31,Bojnord3,3083479.63,0,medium,203000,2,0,0,0,2022,8,0,1.0,3248160.0,0.0425
2022-09-01,Bojnord3,3312747.25,0,medium,203000,3,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-02,Bojnord3,4887441.68,1,medium,203000,4,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-03,Bojnord3,5149939.52,1,medium,203000,5,1,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-04,Bojnord3,6287012.33,1,medium,203000,6,1,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-05,Bojnord3,3313987.02,0,medium,203000,0,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-06,Bojnord3,3372235.57,0,medium,203000,1,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-07,Bojnord3,3455552.79,0,medium,203000,2,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-08,Bojnord3,3113171.6,0,medium,203000,3,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-09,Bojnord3,3378757.34,0,medium,203000,4,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-10,Bojnord3,4074621.52,0,medium,203000,5,1,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-11,Bojnord3,4056996.05,0,medium,203000,6,1,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-12,Bojnord3,3155980.5,0,medium,203000,0,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-13,Bojnord3,3230583.15,0,medium,203000,1,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-14,Bojnord3,3513544.46,0,medium,203000,2,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-15,Bojnord3,3409984.61,0,medium,203000,3,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-16,Bojnord3,3407303.38,0,medium,203000,4,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-17,Bojnord3,4161611.39,0,medium,203000,5,1,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-18,Bojnord3,4079304.95,0,medium,203000,6,1,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-19,Bojnord3,3485193.53,0,medium,203000,0,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-20,Bojnord3,3033699.94,0,medium,203000,1,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-21,Bojnord3,3060110.2,0,medium,203000,2,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-22,Bojnord3,3499260.44,0,medium,203000,3,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-23,Bojnord3,2932386.74,0,medium,203000,4,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-24,Bojnord3,3975537.49,0,medium,203000,5,1,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-25,Bojnord3,4137762.5,0,medium,203000,6,1,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-26,Bojnord3,3328830.16,0,medium,203000,0,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-27,Bojnord3,3239151.1,0,medium,203000,1,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-28,Bojnord3,3278871.46,0,medium,203000,2,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-29,Bojnord3,3333322.63,0,medium,203000,3,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-09-30,Bojnord3,3356480.86,0,medium,203000,4,0,0,0,2022,9,0,1.0,3248160.0,0.0425
2022-10-01,Bojnord3,4046557.3,0,medium,203000,5,1,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-02,Bojnord3,4313005.68,0,medium,203000,6,1,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-03,Bojnord3,3098505.66,0,medium,203000,0,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-04,Bojnord3,3404313.03,0,medium,203000,1,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-05,Bojnord3,3444725.11,0,medium,203000,2,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-06,Bojnord3,3284151.75,0,medium,203000,3,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-07,Bojnord3,3215102.28,0,medium,203000,4,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-08,Bojnord3,4097439.09,0,medium,203000,5,1,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-09,Bojnord3,4321154.79,0,medium,203000,6,1,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-10,Bojnord3,3387092.09,0,medium,203000,0,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-11,Bojnord3,3369227.76,0,medium,203000,1,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-12,Bojnord3,3322488.93,0,medium,203000,2,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-13,Bojnord3,3366770.88,0,medium,203000,3,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-14,Bojnord3,3564262.2,0,medium,203000,4,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-15,Bojnord3,4143562.68,0,medium,203000,5,1,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-16,Bojnord3,4132321.83,0,medium,203000,6,1,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-17,Bojnord3,3383747.82,0,medium,203000,0,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-18,Bojnord3,3332399.79,0,medium,203000,1,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-19,Bojnord3,3081528.68,0,medium,203000,2,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-20,Bojnord3,4547938.19,1,medium,203000,3,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-21,Bojnord3,3346590.18,0,medium,203000,4,0,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-22,Bojnord3,4349845.04,0,medium,203000,5,1,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-23,Bojnord3,4266170.48,0,medium,203000,6,1,0,0,2022,10,0,1.0,3248160.0,0.0425
2022-10-24,Bojnord3,4939706.68,1,medium,203000,0,0,0,1,2022,10,0,1.0,3248160.0,0.0425
2022-10-25,Bojnord3,3556020.6,0,medium,203000,1,0,0,1,2022,10,0,1.0,3248160.0,0.0425
2022-10-26,Bojnord3,3486517.87,0,medium,203000,2,0,0,1,2022,10,0,1.0,3248160.0,0.0425
2022-10-27,Bojnord3,4258457.63,0,medium,203000,3,0,0,1,2022,10,0,1.0,3248160.0,0.0425
2022-10-28,Bojnord3,3799518.32,0,medium,203000,4,0,0,1,2022,10,0,1.0,3248160.0,0.0425
2022-10-29,Bojnord3,4987059.87,0,medium,203000,5,1,0,1,2022,10,0,1.0,3248160.0,0.0425
2022-10-30,Bojnord3,4748432.88,0,medium,203000,6,1,0,1,2022,10,0,1.0,3248160.0,0.0425
2022-10-31,Bojnord3,3873574.12,0,medium,203000,0,0,0,1,2022,10,0,1.0,3248160.0,0.0425
2022-11-01,Bojnord3,3729810.13,0,medium,203000,1,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-02,Bojnord3,3930670.38,0,medium,203000,2,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-03,Bojnord3,3807054.91,0,medium,203000,3,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-04,Bojnord3,3748381.73,0,medium,203000,4,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-05,Bojnord3,4898821.47,0,medium,203000,5,1,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-06,Bojnord3,5220420.65,0,medium,203000,6,1,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-07,Bojnord3,4082934.67,0,medium,203000,0,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-08,Bojnord3,3637752.71,0,medium,203000,1,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-09,Bojnord3,4063114.64,0,medium,203000,2,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-10,Bojnord3,3838367.0,0,medium,203000,3,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-11,Bojnord3,3793408.92,0,medium,203000,4,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-12,Bojnord3,4631501.06,0,medium,203000,5,1,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-13,Bojnord3,4920498.19,0,medium,203000,6,1,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-14,Bojnord3,5833213.46,1,medium,203000,0,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-15,Bojnord3,6159065.61,1,medium,203000,1,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-16,Bojnord3,3876026.84,0,medium,203000,2,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-17,Bojnord3,3861987.04,0,medium,203000,3,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-18,Bojnord3,4106564.89,0,medium,203000,4,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-19,Bojnord3,4879739.7,0,medium,203000,5,1,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-20,Bojnord3,4900820.35,0,medium,203000,6,1,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-21,Bojnord3,3630750.85,0,medium,203000,0,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-22,Bojnord3,4959663.11,0,medium,203000,1,0,1,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-23,Bojnord3,3951940.24,0,medium,203000,2,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-24,Bojnord3,3770585.8,0,medium,203000,3,0,0,1,2022,11,0,1.0,3248160.0,0.0425
2022-11-25,Bojnord3,3191180.7,0,medium,203000,4,0,0,0,2022,11,0,1.0,3248160.0,0.0425
2022-11-26,Bojnord3,4330136.95,0,medium,203000,5,1,0,0,2022,11,0,1.0,3248160.0,0.0425
2022-11-27,Bojnord3,4141556.2,0,medium,203000,6,1,0,0,2022,11,0,1.0,3248160.0,0.0425
2022-11-28,Bojnord3,3656098.43,0,medium,203000,0,0,0,0,2022,11,0,1.0,3248160.0,0.0425
2022-11-29,Bojnord3,3229173.85,0,medium,203000,1,0,0,0,2022,11,0,1.0,3248160.0,0.0425
2022-11-30,Bojnord3,3806307.98,0,medium,203000,2,0,0,0,2022,11,0,1.0,3248160.0,0.0425
2022-12-01,Bojnord3,4436848.85,0,medium,203000,3,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-02,Bojnord3,4405784.38,0,medium,203000,4,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-03,Bojnord3,5506506.42,0,medium,203000,5,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-04,Bojnord3,5196724.44,0,medium,203000,6,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-05,Bojnord3,4659170.73,0,medium,203000,0,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-06,Bojnord3,4436659.71,0,medium,203000,1,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-07,Bojnord3,4259167.95,0,medium,203000,2,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-08,Bojnord3,4113603.02,0,medium,203000,3,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-09,Bojnord3,4321922.69,0,medium,203000,4,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-10,Bojnord3,5608316.67,0,medium,203000,5,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-11,Bojnord3,5251359.37,0,medium,203000,6,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-12,Bojnord3,4266489.29,0,medium,203000,0,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-13,Bojnord3,4149510.55,0,medium,203000,1,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-14,Bojnord3,4319618.6,0,medium,203000,2,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-15,Bojnord3,4166687.35,0,medium,203000,3,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-16,Bojnord3,4326644.07,0,medium,203000,4,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-17,Bojnord3,5604281.63,0,medium,203000,5,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-18,Bojnord3,5594469.98,0,medium,203000,6,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-19,Bojnord3,4358203.89,0,medium,203000,0,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-20,Bojnord3,4400311.1,0,medium,203000,1,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-21,Bojnord3,4234738.08,0,medium,203000,2,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-22,Bojnord3,4472842.24,0,medium,203000,3,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-23,Bojnord3,4467669.61,0,medium,203000,4,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-24,Bojnord3,5456674.39,0,medium,203000,5,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-25,Bojnord3,5225820.08,0,medium,203000,6,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-26,Bojnord3,4312894.98,0,medium,203000,0,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-27,Bojnord3,4495775.05,0,medium,203000,1,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-28,Bojnord3,4292561.29,0,medium,203000,2,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-29,Bojnord3,6590548.8,0,medium,203000,3,0,1,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-30,Bojnord3,4283233.26,0,medium,203000,4,0,0,0,2022,12,0,1.0,3248160.0,0.0425
2022-12-31,Bojnord3,5242666.73,0,medium,203000,5,1,0,0,2022,12,0,1.0,3248160.0,0.0425
2023-01-01,Bojnord3,8409343.21,0,medium,203000,6,1,1,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-02,Bojnord3,6763821.36,0,medium,203000,0,0,1,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-03,Bojnord3,6706524.62,0,medium,203000,1,0,1,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-04,Bojnord3,6290719.69,0,medium,203000,2,0,1,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-05,Bojnord3,4300643.32,0,medium,203000,3,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-06,Bojnord3,4120845.72,0,medium,203000,4,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-07,Bojnord3,5791131.99,0,medium,203000,5,1,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-08,Bojnord3,5401147.24,0,medium,203000,6,1,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-09,Bojnord3,4403312.23,0,medium,203000,0,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-10,Bojnord3,4514591.46,0,medium,203000,1,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-11,Bojnord3,4492160.62,0,medium,203000,2,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-12,Bojnord3,6444139.57,0,medium,203000,3,0,1,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-13,Bojnord3,6751619.72,0,medium,203000,4,0,1,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-14,Bojnord3,5578713.28,0,medium,203000,5,1,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-15,Bojnord3,5614482.73,0,medium,203000,6,1,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-16,Bojnord3,4478500.16,0,medium,203000,0,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-17,Bojnord3,4324073.88,0,medium,203000,1,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-18,Bojnord3,4516080.35,0,medium,203000,2,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-19,Bojnord3,4408668.02,0,medium,203000,3,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-20,Bojnord3,4521564.59,0,medium,203000,4,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-21,Bojnord3,5393688.84,0,medium,203000,5,1,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-22,Bojnord3,5564080.3,0,medium,203000,6,1,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-23,Bojnord3,4396633.52,0,medium,203000,0,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-24,Bojnord3,4629583.76,0,medium,203000,1,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-25,Bojnord3,4405622.41,0,medium,203000,2,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-26,Bojnord3,4125675.23,0,medium,203000,3,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-27,Bojnord3,4620843.01,0,medium,203000,4,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-28,Bojnord3,5542727.34,0,medium,203000,5,1,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-29,Bojnord3,5391368.66,0,medium,203000,6,1,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-30,Bojnord3,4214083.49,0,medium,203000,0,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-01-31,Bojnord3,4230313.17,0,medium,203000,1,0,0,0,2023,1,0,1.0,3248160.0,0.0425
2023-02-01,Bojnord3,3422525.78,0,medium,203000,2,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-02,Bojnord3,3578085.57,0,medium,203000,3,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-03,Bojnord3,3500468.18,0,medium,203000,4,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-04,Bojnord3,4236594.27,0,medium,203000,5,1,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-05,Bojnord3,4168279.21,0,medium,203000,6,1,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-06,Bojnord3,3496524.94,0,medium,203000,0,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-07,Bojnord3,3343592.0,0,medium,203000,1,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-08,Bojnord3,3130085.08,0,medium,203000,2,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-09,Bojnord3,3370126.57,0,medium,203000,3,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-10,Bojnord3,3257989.12,0,medium,203000,4,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-11,Bojnord3,4316641.79,0,medium,203000,5,1,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-12,Bojnord3,4118953.33,0,medium,203000,6,1,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-13,Bojnord3,3073461.75,0,medium,203000,0,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-14,Bojnord3,3396453.15,0,medium,203000,1,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-15,Bojnord3,3654591.49,0,medium,203000,2,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-16,Bojnord3,3197880.11,0,medium,203000,3,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-17,Bojnord3,3159538.06,0,medium,203000,4,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-18,Bojnord3,4164310.74,0,medium,203000,5,1,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-19,Bojnord3,4298037.05,0,medium,203000,6,1,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-20,Bojnord3,3468463.51,0,medium,203000,0,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-21,Bojnord3,3262846.37,0,medium,203000,1,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-22,Bojnord3,3748722.82,0,medium,203000,2,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-23,Bojnord3,3319941.79,0,medium,203000,3,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-24,Bojnord3,3471506.13,0,medium,203000,4,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-25,Bojnord3,4244412.42,0,medium,203000,5,1,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-26,Bojnord3,4196645.73,0,medium,203000,6,1,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-27,Bojnord3,3443124.18,0,medium,203000,0,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-02-28,Bojnord3,3378297.47,0,medium,203000,1,0,0,0,2023,2,0,1.0,3248160.0,0.0425
2023-03-01,Bojnord3,3397420.75,0,medium,203000,2,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-02,Bojnord3,3210837.36,0,medium,203000,3,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-03,Bojnord3,3584216.6,0,medium,203000,4,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-04,Bojnord3,4595881.06,0,medium,203000,5,1,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-05,Bojnord3,4075707.71,0,medium,203000,6,1,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-06,Bojnord3,3993352.51,0,medium,203000,0,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-07,Bojnord3,3343590.8,0,medium,203000,1,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-08,Bojnord3,3456599.69,0,medium,203000,2,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-09,Bojnord3,3462770.82,0,medium,203000,3,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-10,Bojnord3,3357258.84,0,medium,203000,4,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-11,Bojnord3,4183322.47,0,medium,203000,5,1,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-12,Bojnord3,6021115.69,1,medium,203000,6,1,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-13,Bojnord3,4536944.06,1,medium,203000,0,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-14,Bojnord3,7808872.79,1,medium,203000,1,0,1,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-15,Bojnord3,5353677.86,0,medium,203000,2,0,1,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-16,Bojnord3,3210365.38,0,medium,203000,3,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-17,Bojnord3,3634075.12,0,medium,203000,4,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-18,Bojnord3,3980030.1,0,medium,203000,5,1,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-19,Bojnord3,4260575.23,0,medium,203000,6,1,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-20,Bojnord3,3220860.21,0,medium,203000,0,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-21,Bojnord3,3455139.68,0,medium,203000,1,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-22,Bojnord3,3288571.63,0,medium,203000,2,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-23,Bojnord3,3161859.16,0,medium,203000,3,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-24,Bojnord3,3172121.16,0,medium,203000,4,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-25,Bojnord3,4466641.54,0,medium,203000,5,1,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-26,Bojnord3,4310222.44,0,medium,203000,6,1,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-27,Bojnord3,3399408.04,0,medium,203000,0,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-28,Bojnord3,3278721.01,0,medium,203000,1,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-29,Bojnord3,3560241.88,0,medium,203000,2,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-30,Bojnord3,4764360.34,1,medium,203000,3,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-03-31,Bojnord3,3288819.65,0,medium,203000,4,0,0,0,2023,3,0,1.0,3248160.0,0.0425
2023-04-01,Bojnord3,4903213.58,0,medium,203000,5,1,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-02,Bojnord3,4928081.01,0,medium,203000,6,1,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-03,Bojnord3,3941857.24,0,medium,203000,0,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-04,Bojnord3,4024108.25,0,medium,203000,1,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-05,Bojnord3,3839911.45,0,medium,203000,2,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-06,Bojnord3,4116986.88,0,medium,203000,3,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-07,Bojnord3,3665789.06,0,medium,203000,4,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-08,Bojnord3,5058742.2,0,medium,203000,5,1,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-09,Bojnord3,4839549.88,0,medium,203000,6,1,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-10,Bojnord3,4026300.13,0,medium,203000,0,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-11,Bojnord3,3970087.83,0,medium,203000,1,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-12,Bojnord3,3963068.95,0,medium,203000,2,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-13,Bojnord3,4047045.26,0,medium,203000,3,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-14,Bojnord3,3969818.83,0,medium,203000,4,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-15,Bojnord3,5075305.47,0,medium,203000,5,1,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-16,Bojnord3,4710524.62,0,medium,203000,6,1,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-17,Bojnord3,3623520.26,0,medium,203000,0,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-18,Bojnord3,3686051.15,0,medium,203000,1,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-19,Bojnord3,3903513.18,0,medium,203000,2,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-20,Bojnord3,3847645.2,0,medium,203000,3,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-21,Bojnord3,3973765.7,0,medium,203000,4,0,0,1,2023,4,0,1.0,3248160.0,0.0425
2023-04-22,Bojnord3,7152089.42,1,medium,203000,5,1,0,1,2023,4,0,1.0,3248160.0,0.0425
